USERID,total_actions,avg_gap,duration,unique_targets,cluster,learner_type
4969,46,34554.97777777778,1554974.0,18,1,Average
4970,17,81776.1875,1308419.0,12,1,Average
4971,45,23878.590909090908,1050658.0,25,1,Average
4972,7,199.16666666666666,1195.0,5,0,Active
4973,13,76.33333333333333,916.0,7,0,Active
4974,213,7060.518867924528,1496830.0,76,2,Inactive
4975,61,26435.633333333335,1586138.0,34,1,Average
4976,117,13422.810344827587,1557046.0,57,2,Inactive
4977,96,13729.726315789474,1304324.0,37,2,Inactive
4978,13,188.0,2256.0,10,0,Active
4979,92,16137.923076923076,1468551.0,36,2,Inactive
4980,24,38852.782608695656,893614.0,12,1,Average
4981,150,5972.107382550335,889844.0,52,2,Inactive
4982,195,8212.855670103092,1593294.0,94,2,Inactive
4983,146,10914.68275862069,1582629.0,49,2,Inactive
4984,34,48153.454545454544,1589064.0,20,1,Average
4985,90,13733.943820224718,1222321.0,58,2,Inactive
4986,165,9548.15243902439,1565897.0,65,2,Inactive
4987,7,136.0,816.0,5,0,Active
4988,16,103864.0,1557960.0,7,1,Average
4989,5,15.5,62.0,5,0,Active
4990,8,772.0,5404.0,6,0,Active
4991,6,442.8,2214.0,4,0,Active
4992,39,40779.76315789474,1549631.0,24,1,Average
4993,7,83752.66666666667,502516.0,5,1,Average
4994,5,297.0,1188.0,5,0,Active
4995,61,18851.683333333334,1131101.0,36,1,Average
4996,18,11798.176470588236,200569.0,7,0,Active
4997,7,259.8333333333333,1559.0,5,0,Active
4998,8,85804.42857142857,600631.0,5,1,Average
4999,8,82.0,574.0,5,0,Active
5000,17,43725.25,699604.0,10,1,Average
5001,55,3397.185185185185,183448.0,29,0,Active
5002,34,29567.121212121212,975715.0,20,1,Average
5003,22,11512.666666666666,241766.0,10,0,Active
5004,135,9118.940298507463,1221938.0,52,2,Inactive
5005,24,33279.260869565216,765423.0,13,0,Active
5006,156,10227.825806451612,1585313.0,46,2,Inactive
5007,147,4257.178082191781,621548.0,49,2,Inactive
5008,77,11625.302631578947,883523.0,31,0,Active
5009,32,16990.1935483871,526696.0,13,0,Active
5010,15,6272.714285714285,87818.0,7,0,Active
5011,10,96417.44444444444,867757.0,5,1,Average
5012,21,1102.6,22052.0,10,0,Active
5013,183,8555.554945054944,1557111.0,80,2,Inactive
5014,17,656.25,10500.0,8,0,Active
5015,46,15455.488888888889,695497.0,25,0,Active
5016,8,16.714285714285715,117.0,6,0,Active
5017,24,1813.304347826087,41706.0,19,0,Active
5018,12,430.27272727272725,4733.0,5,0,Active
5019,76,15277.2,1145790.0,31,1,Average
5020,10,27053.0,243477.0,8,0,Active
5021,68,5115.9701492537315,342770.0,22,0,Active
5022,63,25371.59677419355,1573039.0,24,1,Average
5023,18,27124.764705882353,461121.0,10,0,Active
5024,58,372.8421052631579,21252.0,30,0,Active
5025,130,11401.736434108527,1470824.0,62,2,Inactive
5026,87,13081.744186046511,1125030.0,29,2,Inactive
5027,13,4575.666666666667,54908.0,8,0,Active
5028,85,17652.464285714286,1482807.0,35,2,Inactive
5029,29,31150.285714285714,872208.0,21,1,Average
5030,18,26922.235294117647,457678.0,10,0,Active
5031,43,37199.21428571428,1562367.0,26,1,Average
5032,51,28930.68,1446534.0,23,1,Average
5033,5,386.25,1545.0,5,0,Active
5034,172,7103.222222222223,1214651.0,50,2,Inactive
5035,320,4957.880877742947,1581564.0,60,2,Inactive
5036,6,277.0,1385.0,4,0,Active
5037,34,18343.78787878788,605345.0,10,0,Active
5038,10,108.22222222222223,974.0,6,0,Active
5039,31,3328.0333333333333,99841.0,17,0,Active
5040,81,19599.9625,1567997.0,30,2,Inactive
5041,162,9703.142857142857,1562206.0,82,2,Inactive
5042,21,30932.2,618644.0,9,0,Active
5043,11,10353.4,103534.0,10,0,Active
5044,10,134520.0,1210680.0,5,1,Average
5045,41,3441.075,137643.0,21,0,Active
5046,6,129.8,649.0,6,0,Active
5047,126,11732.752,1466594.0,66,2,Inactive
5048,10,416.55555555555554,3749.0,5,0,Active
5049,13,227.5,2730.0,8,0,Active
5050,67,13084.666666666666,863588.0,34,0,Active
5051,72,14355.887323943662,1019268.0,55,2,Inactive
5052,12,54285.36363636364,597139.0,8,1,Average
5053,8,1401.4285714285713,9810.0,7,0,Active
5054,81,8564.225,685138.0,46,2,Inactive
5055,18,8.294117647058824,141.0,12,0,Active
5056,76,16788.0,1259100.0,26,1,Average
5057,5,218.0,872.0,3,0,Active
5058,12,858.6363636363636,9445.0,7,0,Active
5059,114,13616.371681415929,1538650.0,64,2,Inactive
5060,143,9694.711267605633,1376649.0,41,2,Inactive
5061,167,9455.656626506025,1569639.0,53,2,Inactive
5062,136,10259.377777777778,1385016.0,63,2,Inactive
5063,100,10224.454545454546,1012221.0,29,2,Inactive
5064,68,13089.791044776119,877016.0,31,0,Active
5065,22,4689.047619047619,98470.0,17,0,Active
5066,13,28.333333333333332,340.0,6,0,Active
5067,24,60256.608695652176,1385902.0,13,1,Average
5068,44,24177.79069767442,1039645.0,20,1,Average
5069,60,14618.389830508475,862485.0,28,0,Active
5070,74,15595.13698630137,1138445.0,48,2,Inactive
5071,22,29289.95238095238,615089.0,15,0,Active
5072,10,168939.33333333334,1520454.0,8,1,Average
5073,80,10971.151898734177,866721.0,31,0,Active
5074,6,142.4,712.0,4,0,Active
5075,80,9880.911392405063,780592.0,37,2,Inactive
5076,12,112.9090909090909,1242.0,7,0,Active
5077,53,21304.365384615383,1107827.0,29,1,Average
5078,98,16103.051546391753,1561996.0,55,2,Inactive
5079,41,6619.225,264769.0,22,0,Active
5080,10,533.3333333333334,4800.0,9,0,Active
5081,6,54.8,274.0,4,0,Active
5082,22,348.0,7308.0,20,0,Active
5083,9,152.375,1219.0,6,0,Active
5084,7,17.5,105.0,6,0,Active
5085,75,4689.445945945946,347019.0,24,0,Active
5086,29,27751.39285714286,777039.0,16,0,Active
5087,64,11116.285714285714,700326.0,29,0,Active
5088,58,9068.140350877193,516884.0,29,0,Active
5089,5,90.75,363.0,4,0,Active
5090,103,14409.892156862745,1469809.0,58,2,Inactive
5091,46,6586.977777777778,296414.0,29,0,Active
5092,8,129.42857142857142,906.0,5,0,Active
5093,13,78.5,942.0,7,0,Active
5094,91,17458.32222222222,1571249.0,52,2,Inactive
5095,41,32535.525,1301421.0,25,1,Average
5096,7,247.16666666666666,1483.0,5,0,Active
5097,55,12895.611111111111,696363.0,27,0,Active
5098,28,256.81481481481484,6934.0,16,0,Active
5099,79,19981.9358974359,1558591.0,33,2,Inactive
5100,125,12608.185483870968,1563415.0,48,2,Inactive
5101,258,6055.439688715954,1556248.0,75,2,Inactive
5102,15,177.85714285714286,2490.0,8,0,Active
5103,85,18280.559523809523,1535567.0,27,1,Average
5104,35,3630.676470588235,123443.0,5,0,Active
5105,18,45604.58823529412,775278.0,12,1,Average
5106,31,8914.666666666666,267440.0,17,0,Active
5107,14,467.15384615384613,6073.0,8,0,Active
5108,66,12187.061538461538,792159.0,33,0,Active
5109,88,8877.689655172413,772359.0,29,0,Active
5110,48,18352.17021276596,862552.0,24,0,Active
5111,12,102391.36363636363,1126305.0,10,1,Average
5112,28,2067.185185185185,55814.0,16,0,Active
5113,43,6116.214285714285,256881.0,29,0,Active
5114,12,70929.63636363637,780226.0,5,1,Average
5115,61,26053.333333333332,1563200.0,35,1,Average
5116,99,8745.551020408164,857064.0,34,2,Inactive
5117,42,27558.634146341465,1129904.0,25,1,Average
5118,152,8013.801324503312,1210084.0,63,2,Inactive
5119,20,36643.31578947369,696223.0,7,0,Active
5120,20,22359.157894736843,424824.0,9,0,Active
5121,14,60241.61538461538,783141.0,10,1,Average
5122,41,29208.75,1168350.0,19,1,Average
5123,18,15491.058823529413,263348.0,12,0,Active
5124,88,15854.758620689656,1379364.0,41,2,Inactive
5125,5,13.0,52.0,3,0,Active
5126,130,10089.06976744186,1301490.0,62,2,Inactive
5127,102,13672.168316831683,1380889.0,38,2,Inactive
5128,26,38265.6,956640.0,18,1,Average
5129,54,11310.075471698114,599434.0,29,0,Active
5130,19,57486.666666666664,1034760.0,17,1,Average
5131,12,287.8181818181818,3166.0,8,0,Active
5132,135,11590.455223880597,1553121.0,40,2,Inactive
5133,9,273.5,2188.0,5,0,Active
5134,11,125.3,1253.0,6,0,Active
5135,6,93.2,466.0,6,0,Active
5136,99,6185.448979591837,606174.0,33,0,Active
5137,6,302.4,1512.0,6,0,Active
5138,36,23412.82857142857,819449.0,23,0,Active
5139,34,46124.242424242424,1522100.0,12,1,Average
5140,37,19236.916666666668,692529.0,21,0,Active
5141,45,19705.386363636364,867037.0,22,0,Active
5142,196,7968.451282051282,1553848.0,51,2,Inactive
5143,41,21475.05,859002.0,19,0,Active
5144,57,8345.714285714286,467360.0,30,0,Active
5145,5,251933.5,1007734.0,5,1,Average
5146,5,55.5,222.0,5,0,Active
5147,29,12425.857142857143,347924.0,17,0,Active
5148,30,50510.724137931036,1464811.0,12,1,Average
5149,13,28432.833333333332,341194.0,8,0,Active
5150,116,10456.208695652174,1202464.0,59,2,Inactive
5151,84,16480.90361445783,1367915.0,32,2,Inactive
5152,8,12353.42857142857,86474.0,7,0,Active
5153,189,8083.212765957447,1519644.0,61,2,Inactive
5154,74,18855.904109589042,1376481.0,46,2,Inactive
5155,6,39.8,199.0,2,0,Active
5156,12,34861.0,383471.0,7,0,Active
5157,14,5016.846153846154,65219.0,6,0,Active
5158,20,2666.8947368421054,50671.0,14,0,Active
5159,14,20149.76923076923,261947.0,8,0,Active
5160,18,33481.58823529412,569187.0,7,0,Active
5161,142,8545.95035460993,1204979.0,70,2,Inactive
5162,95,16831.893617021276,1582198.0,27,2,Inactive
5163,6,40838.4,204192.0,5,0,Active
5164,43,20608.02380952381,865537.0,19,0,Active
5165,55,25232.222222222223,1362540.0,22,1,Average
5166,115,13657.71052631579,1556979.0,52,2,Inactive
5167,5,8497.5,33990.0,3,0,Active
5168,5,18.75,75.0,1,0,Active
5169,15,5560.071428571428,77841.0,9,0,Active
5170,5,95.5,382.0,4,0,Active
5171,27,59736.307692307695,1553144.0,17,1,Average
5172,104,8348.0,859844.0,40,2,Inactive
5173,7,553.5,3321.0,5,0,Active
5174,20,45327.73684210526,861227.0,13,1,Average
5175,19,4611.777777777777,83012.0,12,0,Active
5176,19,58738.833333333336,1057299.0,9,1,Average
5177,161,8005.73125,1280917.0,55,2,Inactive
5178,16,5547.733333333334,83216.0,12,0,Active
5179,5,120773.75,483095.0,2,1,Average
5180,82,16028.172839506173,1298282.0,36,2,Inactive
5181,52,12903.137254901962,658060.0,29,0,Active
5182,100,10569.858585858587,1046416.0,52,2,Inactive
5183,10,43161.22222222222,388451.0,8,0,Active
5184,18,51274.470588235294,871666.0,9,1,Average
5185,30,7512.379310344828,217859.0,16,0,Active
5186,87,17477.43023255814,1503059.0,35,2,Inactive
5187,88,12862.87356321839,1119070.0,37,2,Inactive
5188,24,13411.95652173913,308475.0,10,0,Active
5189,61,23369.35,1402161.0,33,1,Average
5190,25,208.20833333333334,4997.0,13,0,Active
5191,29,814.1428571428571,22796.0,15,0,Active
5192,113,10097.107142857143,1130876.0,48,2,Inactive
5193,95,15141.989361702128,1423347.0,33,2,Inactive
5194,5,7.5,30.0,1,0,Active
5195,60,20556.627118644068,1212841.0,31,1,Average
5196,8,5455.571428571428,38189.0,4,0,Active
5197,95,14033.351063829787,1319135.0,41,2,Inactive
5198,165,9092.609756097561,1491188.0,79,2,Inactive
5199,16,1167.8666666666666,17518.0,11,0,Active
5200,64,23909.825396825396,1506319.0,29,1,Average
5201,21,57557.45,1151149.0,13,1,Average
5202,30,36544.06896551724,1059778.0,26,1,Average
5203,53,8961.211538461539,465983.0,32,0,Active
5204,134,9773.834586466166,1299920.0,58,2,Inactive
5205,6,17597.0,87985.0,2,0,Active
5206,71,4224.371428571429,295706.0,35,0,Active
5207,9,19.625,157.0,4,0,Active
5208,37,21817.25,785421.0,15,0,Active
5209,123,10120.245901639344,1234670.0,50,2,Inactive
5210,74,14563.534246575342,1063138.0,38,2,Inactive
5211,44,12422.93023255814,534186.0,23,0,Active
5212,82,18406.9012345679,1490959.0,32,2,Inactive
5213,104,14437.320388349515,1487044.0,40,2,Inactive
5214,14,55748.153846153844,724726.0,6,1,Average
5215,232,5283.294372294372,1220441.0,67,2,Inactive
5216,45,18495.772727272728,813814.0,26,0,Active
5217,70,16526.405797101448,1140322.0,24,1,Average
5218,6,35382.8,176914.0,6,0,Active
5219,141,8823.7,1235318.0,40,2,Inactive
5220,85,14437.52380952381,1212752.0,41,2,Inactive
5221,10,1022.2222222222222,9200.0,6,0,Active
5222,21,176.1,3522.0,10,0,Active
5223,6,35.0,175.0,5,0,Active
5224,48,28442.85106382979,1336814.0,31,1,Average
5225,74,19471.35616438356,1421409.0,37,2,Inactive
5226,16,317.46666666666664,4762.0,10,0,Active
5227,104,13615.077669902912,1402353.0,32,2,Inactive
5228,107,12456.037735849057,1320340.0,52,2,Inactive
5229,31,15268.5,458055.0,20,0,Active
5230,13,75439.66666666667,905276.0,8,1,Average
5231,7,28.0,168.0,3,0,Active
5232,41,2534.375,101375.0,27,0,Active
5233,19,83731.61111111111,1507169.0,11,1,Average
5234,8,36.57142857142857,256.0,5,0,Active
5235,90,12069.0,1074141.0,46,2,Inactive
5236,127,11991.055555555555,1510873.0,73,2,Inactive
5237,166,8503.830303030303,1403132.0,54,2,Inactive
5238,43,21330.238095238095,895870.0,27,0,Active
5239,21,62271.15,1245423.0,14,1,Average
5240,31,1396.6,41898.0,17,0,Active
5241,7,235.83333333333334,1415.0,6,0,Active
5242,21,1733.85,34677.0,11,0,Active
5243,20,13230.578947368422,251381.0,13,0,Active
5244,87,13574.244186046511,1167385.0,49,2,Inactive
5245,149,10002.567567567568,1480380.0,55,2,Inactive
5246,9,153148.75,1225190.0,4,1,Average
5247,101,14947.23,1494723.0,52,2,Inactive
5248,31,38656.1,1159683.0,19,1,Average
5249,27,26608.653846153848,691825.0,17,0,Active
5250,142,10634.716312056738,1499495.0,47,2,Inactive
5251,9,55.75,446.0,7,0,Active
5252,5,7.75,31.0,4,0,Active
5253,6,65.0,325.0,6,0,Active
5254,5,15.25,61.0,5,0,Active
5255,10,737.0,6633.0,5,0,Active
5256,11,133212.9,1332129.0,9,1,Average
5257,22,42204.90476190476,886303.0,8,1,Average
5258,200,7115.422110552764,1415969.0,40,2,Inactive
5259,49,23410.645833333332,1123711.0,25,1,Average
5260,41,14866.55,594662.0,9,0,Active
5261,99,15345.19387755102,1503829.0,52,2,Inactive
5262,150,8249.389261744966,1229159.0,55,2,Inactive
5263,48,27254.0,1280938.0,18,1,Average
5264,6,1656.2,8281.0,6,0,Active
5265,8,26441.571428571428,185091.0,6,0,Active
5266,275,3811.043795620438,1044226.0,73,2,Inactive
5267,10,66883.22222222222,601949.0,8,1,Average
5268,86,17713.941176470587,1505685.0,48,2,Inactive
5269,13,7563.0,90756.0,8,0,Active
5270,60,8522.305084745763,502816.0,23,0,Active
5271,149,9863.22972972973,1459758.0,65,2,Inactive
5272,46,25094.844444444443,1129268.0,25,1,Average
5273,103,13832.529411764706,1410918.0,59,2,Inactive
5274,11,420.5,4205.0,8,0,Active
5275,90,12871.1797752809,1145535.0,27,2,Inactive
5276,119,12537.830508474577,1479464.0,54,2,Inactive
5277,10,1127.5555555555557,10148.0,5,0,Active
5278,6,16588.6,82943.0,4,0,Active
5279,42,14622.19512195122,599510.0,22,0,Active
5280,273,5379.761029411765,1463295.0,92,2,Inactive
5281,8,3977.8571428571427,27845.0,8,0,Active
5282,10,407.77777777777777,3670.0,8,0,Active
5283,17,15440.0625,247041.0,10,0,Active
5284,46,11955.288888888888,537988.0,17,0,Active
5285,179,8282.247191011236,1474240.0,62,2,Inactive
5286,23,66145.45454545454,1455200.0,15,1,Average
5287,33,2946.4375,94286.0,25,0,Active
5288,77,19214.197368421053,1460279.0,24,1,Average
5289,6,34093.6,170468.0,5,0,Active
5290,11,301.5,3015.0,11,0,Active
5291,20,6205.9473684210525,117913.0,12,0,Active
5292,85,6249.785714285715,524982.0,28,0,Active
5293,6,224.4,1122.0,4,0,Active
5294,10,165.0,1485.0,6,0,Active
5295,72,20721.802816901407,1471248.0,21,1,Average
5296,59,21236.741379310344,1231731.0,22,1,Average
5297,28,3334.3703703703704,90028.0,11,0,Active
5298,13,248.5,2982.0,12,0,Active
5299,22,20139.095238095237,422921.0,10,0,Active
5300,16,1559.6666666666667,23395.0,9,0,Active
5301,6,148.6,743.0,4,0,Active
5302,126,11767.992,1470999.0,58,2,Inactive
5303,244,6127.691358024691,1489029.0,55,2,Inactive
5304,52,26885.78431372549,1371175.0,33,1,Average
5305,12,1082.909090909091,11912.0,7,0,Active
5306,28,116.44444444444444,3144.0,11,0,Active
5307,6,283.2,1416.0,3,0,Active
5308,5,22.25,89.0,4,0,Active
5309,19,38335.77777777778,690044.0,12,0,Active
5310,143,10371.422535211268,1472742.0,61,2,Inactive
5311,47,17465.630434782608,803419.0,16,0,Active
5312,13,8829.166666666666,105950.0,9,0,Active
5313,14,165.92307692307693,2157.0,9,0,Active
5314,56,17645.945454545454,970527.0,33,0,Active
5315,36,39582.8,1385398.0,13,1,Average
5316,8,112873.57142857143,790115.0,4,1,Average
5317,45,5893.795454545455,259327.0,22,0,Active
5318,23,46.13636363636363,1015.0,16,0,Active
5319,158,9346.382165605095,1467382.0,53,2,Inactive
5320,6,12078.8,60394.0,6,0,Active
5321,168,8711.43113772455,1454809.0,48,2,Inactive
5322,25,11380.375,273129.0,10,0,Active
5323,173,8035.517441860465,1382109.0,49,2,Inactive
5324,21,8595.9,171918.0,12,0,Active
5325,210,7132.641148325359,1490722.0,78,2,Inactive
5326,78,14599.142857142857,1124134.0,34,2,Inactive
5327,9,3451.375,27611.0,6,0,Active
5328,62,10093.852459016394,615725.0,19,0,Active
5329,146,9330.51724137931,1352925.0,63,2,Inactive
5330,21,60127.5,1202550.0,12,1,Average
5331,5,194.5,778.0,4,0,Active
5332,73,14345.736111111111,1032893.0,33,2,Inactive
5333,7,2019.0,12114.0,5,0,Active
5334,46,4053.8888888888887,182425.0,30,0,Active
5335,135,10850.5,1453967.0,76,2,Inactive
5336,22,807.4761904761905,16957.0,21,0,Active
5337,41,4434.275,177371.0,17,0,Active
5338,174,7454.7341040462425,1289669.0,60,2,Inactive
5339,92,16308.384615384615,1484063.0,48,2,Inactive
5340,81,3363.775,269102.0,30,0,Active
5341,142,10232.602836879432,1442797.0,51,2,Inactive
5342,145,4799.430555555556,691118.0,52,2,Inactive
5343,13,7790.75,93489.0,11,0,Active
5344,86,8127.435294117647,690832.0,46,2,Inactive
5345,20,36495.84210526316,693421.0,13,0,Active
5346,13,372.75,4473.0,9,0,Active
5347,24,274.9130434782609,6323.0,15,0,Active
5348,29,101.96428571428571,2855.0,15,0,Active
5349,6,28.4,142.0,4,0,Active
5350,71,7486.385714285714,524047.0,41,0,Active
5351,30,149.13793103448276,4325.0,17,0,Active
5352,6,4458.0,22290.0,6,0,Active
5353,48,28679.63829787234,1347943.0,21,1,Average
5354,14,13635.76923076923,177265.0,7,0,Active
5355,94,15898.89247311828,1478597.0,50,2,Inactive
5356,6,155855.4,779277.0,6,1,Average
5357,90,16443.011235955055,1463428.0,41,2,Inactive
5358,36,5010.285714285715,175360.0,18,0,Active
5359,58,15354.78947368421,875223.0,30,0,Active
5360,112,13403.009009009009,1487734.0,48,2,Inactive
5361,80,15369.417721518987,1214184.0,38,2,Inactive
5362,27,23651.0,614926.0,17,0,Active
5363,136,8030.8592592592595,1084166.0,61,2,Inactive
5364,7,70.83333333333333,425.0,4,0,Active
5365,176,8197.982857142857,1434647.0,57,2,Inactive
5366,14,7366.307692307692,95762.0,11,0,Active
5367,34,31941.272727272728,1054062.0,20,1,Average
5368,16,20204.4,303066.0,7,0,Active
5369,5,129490.5,517962.0,3,1,Average
5370,107,13930.556603773584,1476639.0,42,2,Inactive
5371,35,10332.85294117647,351317.0,17,0,Active
5372,31,23286.9,698607.0,21,0,Active
5373,48,31518.978723404256,1481392.0,29,1,Average
5374,21,67646.75,1352935.0,9,1,Average
5375,24,26022.304347826088,598513.0,3,0,Active
5376,8,5741.0,40187.0,4,0,Active
5377,15,80854.07142857143,1131957.0,8,1,Average
5378,98,11381.360824742267,1103992.0,48,2,Inactive
5379,93,6619.489130434783,608993.0,40,2,Inactive
5380,30,23424.41379310345,679308.0,12,0,Active
5381,15,120.21428571428571,1683.0,6,0,Active
5382,30,26815.931034482757,777662.0,17,0,Active
5383,189,6435.941489361702,1209957.0,38,2,Inactive
5384,148,9869.639455782313,1450837.0,53,2,Inactive
5385,74,19745.054794520547,1441389.0,32,1,Average
5386,98,11274.38144329897,1093615.0,47,2,Inactive
5387,30,182.55172413793105,5294.0,15,0,Active
5388,36,12487.914285714285,437077.0,17,0,Active
5389,84,17484.927710843374,1451249.0,25,1,Average
5390,22,18938.85714285714,397716.0,13,0,Active
5391,137,7721.926470588235,1050182.0,56,2,Inactive
5392,8,613.1428571428571,4292.0,5,0,Active
5393,61,14374.033333333333,862442.0,26,0,Active
5394,13,36381.666666666664,436580.0,9,0,Active
5395,170,7426.881656804734,1255143.0,55,2,Inactive
5396,9,97351.375,778811.0,6,1,Average
5397,16,80524.86666666667,1207873.0,10,1,Average
5398,15,18315.214285714286,256413.0,7,0,Active
5399,108,13535.130841121496,1448259.0,49,2,Inactive
5400,56,898.5090909090909,49418.0,20,0,Active
5401,6,1258.4,6292.0,5,0,Active
5402,167,5697.644578313253,945809.0,69,2,Inactive
5403,57,21716.071428571428,1216100.0,35,1,Average
5404,5,42.75,171.0,3,0,Active
5405,63,17327.790322580644,1074323.0,27,1,Average
5406,6,35386.6,176933.0,5,0,Active
5407,22,27298.285714285714,573264.0,8,0,Active
5408,39,20506.21052631579,779236.0,20,0,Active
5409,22,43171.57142857143,906603.0,12,1,Average
5410,64,20125.285714285714,1267893.0,17,1,Average
5411,160,5981.735849056604,951096.0,53,2,Inactive
5412,6,185.2,926.0,4,0,Active
5413,18,10293.588235294117,174991.0,13,0,Active
5414,34,219.63636363636363,7248.0,24,0,Active
5415,24,2701.8695652173915,62143.0,14,0,Active
5416,11,5051.2,50512.0,6,0,Active
5417,77,18210.947368421053,1384032.0,24,1,Average
5418,27,13478.307692307691,350436.0,22,0,Active
5419,94,15817.989247311827,1471073.0,39,2,Inactive
5420,30,3292.5862068965516,95485.0,15,0,Active
5421,45,792.9318181818181,34889.0,29,0,Active
5422,10,74.55555555555556,671.0,5,0,Active
5423,20,20216.63157894737,384116.0,9,0,Active
5424,19,9284.166666666666,167115.0,7,0,Active
5425,46,32591.022222222222,1466596.0,40,1,Average
5426,8,11697.285714285714,81881.0,4,0,Active
5427,11,61.4,614.0,9,0,Active
5428,83,11395.841463414634,934459.0,36,2,Inactive
5429,7,410.3333333333333,2462.0,7,0,Active
5430,115,12183.245614035088,1388890.0,56,2,Inactive
5431,102,11944.831683168317,1206428.0,66,2,Inactive
5432,74,18894.08219178082,1379268.0,46,2,Inactive
5433,107,13045.433962264151,1382816.0,25,2,Inactive
5434,93,14096.75,1296901.0,49,2,Inactive
5435,5,191.25,765.0,4,0,Active
5436,16,9854.733333333334,147821.0,7,0,Active
5437,125,11598.516129032258,1438216.0,51,2,Inactive
5438,5,100.75,403.0,4,0,Active
5439,38,21201.91891891892,784471.0,21,0,Active
5440,13,1446.8333333333333,17362.0,11,0,Active
5441,94,15082.010752688173,1402627.0,35,2,Inactive
5442,5,135.0,540.0,5,0,Active
5443,107,13490.471698113208,1429990.0,43,2,Inactive
5444,8,129.85714285714286,909.0,5,0,Active
5445,15,94566.07142857143,1323925.0,10,1,Average
5446,42,2705.048780487805,110907.0,13,0,Active
5447,96,10161.768421052631,965368.0,50,2,Inactive
5448,58,11190.087719298246,637835.0,26,0,Active
5449,5,1197.75,4791.0,4,0,Active
5450,9,27172.0,217376.0,5,0,Active
5451,102,12154.633663366336,1227618.0,31,2,Inactive
5452,13,96317.33333333333,1155808.0,6,1,Average
5453,35,197.14705882352942,6703.0,22,0,Active
5454,75,18688.054054054053,1382916.0,63,2,Inactive
5455,8,141.14285714285714,988.0,7,0,Active
5456,37,22263.166666666668,801474.0,17,0,Active
5457,11,1876.3,18763.0,8,0,Active
5458,47,30672.391304347828,1410930.0,23,1,Average
5459,65,17687.390625,1131993.0,37,2,Inactive
5460,48,30290.255319148935,1423642.0,19,1,Average
5461,34,40113.878787878784,1323758.0,20,1,Average
5462,17,1181.875,18910.0,11,0,Active
5463,26,770.04,19251.0,15,0,Active
5464,6,92.6,463.0,5,0,Active
5465,7,5160.166666666667,30961.0,5,0,Active
5466,21,9704.45,194089.0,10,0,Active
5467,9,73.625,589.0,8,0,Active
5468,15,50941.92857142857,713187.0,7,1,Average
5469,42,19591.51219512195,803252.0,10,0,Active
5470,16,6123.4,91851.0,9,0,Active
5471,12,63407.454545454544,697482.0,6,1,Average
5472,11,10822.9,108229.0,7,0,Active
5473,7,214.0,1284.0,4,0,Active
5474,17,54070.25,865124.0,10,1,Average
5475,104,13561.621359223302,1396847.0,35,2,Inactive
5476,45,2394.318181818182,105350.0,27,0,Active
5477,12,79.0,869.0,9,0,Active
5478,6,15018.8,75094.0,6,0,Active
5479,90,15072.752808988764,1341475.0,40,2,Inactive
5480,6,27.2,136.0,4,0,Active
5481,121,11567.958333333334,1388155.0,31,2,Inactive
5482,57,14379.19642857143,805235.0,30,0,Active
5483,6,41.2,206.0,3,0,Active
5484,8,464.42857142857144,3251.0,7,0,Active
5485,100,8722.515151515152,863529.0,52,2,Inactive
5486,43,29716.428571428572,1248090.0,16,1,Average
5487,23,1502.8636363636363,33063.0,11,0,Active
5488,36,37360.34285714286,1307612.0,17,1,Average
5489,118,5914.598290598291,692008.0,53,2,Inactive
5490,7,7.166666666666667,43.0,6,0,Active
5491,123,8568.237704918032,1045325.0,64,2,Inactive
5492,9,471.0,3768.0,9,0,Active
5493,16,42554.333333333336,638315.0,6,0,Active
5494,58,21179.526315789473,1207233.0,30,1,Average
5495,63,19491.354838709678,1208464.0,29,1,Average
5496,45,11815.113636363636,519865.0,20,0,Active
5497,10,950.7777777777778,8557.0,6,0,Active
5498,83,10310.30487804878,845445.0,27,0,Active
5499,144,8611.594405594406,1231458.0,52,2,Inactive
5500,44,1900.8372093023256,81736.0,28,0,Active
5501,5,11.5,46.0,5,0,Active
5502,79,15532.448717948719,1211531.0,34,2,Inactive
5503,8,13229.42857142857,92606.0,4,0,Active
5504,77,12774.986842105263,970899.0,21,0,Active
5505,30,17947.724137931036,520484.0,10,0,Active
5506,169,8554.357142857143,1437132.0,53,2,Inactive
5507,30,5705.793103448276,165468.0,16,0,Active
5508,8,49.142857142857146,344.0,3,0,Active
5509,42,18558.048780487807,760880.0,23,0,Active
5510,8,9335.0,65345.0,6,0,Active
5511,51,28272.64,1413632.0,22,1,Average
5512,52,19063.980392156864,972263.0,27,0,Active
5513,19,54.611111111111114,983.0,8,0,Active
5514,64,20885.333333333332,1315776.0,18,1,Average
5515,168,7590.34131736527,1267587.0,52,2,Inactive
5516,15,922.2857142857143,12912.0,12,0,Active
5517,23,39946.90909090909,878832.0,9,1,Average
5518,96,14787.284210526315,1404792.0,38,2,Inactive
5519,85,7137.0,599508.0,47,2,Inactive
5520,11,499.8,4998.0,6,0,Active
5521,18,69.05882352941177,1174.0,10,0,Active
5522,7,232.16666666666666,1393.0,7,0,Active
5523,91,13632.766666666666,1226949.0,60,2,Inactive
5524,53,21948.28846153846,1141311.0,20,1,Average
5525,58,4919.2807017543855,280399.0,30,0,Active
5526,82,15192.41975308642,1230586.0,39,2,Inactive
5527,12,163.9090909090909,1803.0,10,0,Active
5528,196,7055.102564102564,1375745.0,77,2,Inactive
